,movie_id,name,first_score,last_score,pageviews,genre
2207,1480754,My Dinner with Andre,0.2732,0.25,25139.33448616601,Drama
4064,35729649,End of Watch,0.4767,-0.3612,24999.277997364952,Drama
4868,9513043,You Don't Mess with the Zohan,0.7461,0.3612,24934.571146245056,Drama
3749,359571,The Life of David Gale,-0.8126,-0.09,24840.783596837944,Drama
3148,113013,Stand and Deliver,0.6597,0.3182,24786.427371541504,Drama
4268,129444,Driving Miss Daisy,0.128,-0.1531,24691.308876811592,Drama
4670,2632500,Single White Female,0.4019,-0.4215,24521.92210144928,Drama
4637,1424754,Cinderella Man,0.1779,0.5423,24474.337944664032,Drama
4757,43849,The Apartment,-0.3612,0.6369,24195.86511857708,Drama
3201,1400747,School Ties,0.128,0.1027,23374.89838603426,Drama
3828,2080169,Never Been Kissed,0.2838,0.7003,23220.085227272724,Drama
1677,238004,The Rescuers Down Under,0.3182,-0.5719,23103.14229249012,Drama
5488,542202,Strictly Ballroom,0.8126,0.4215,22966.215415019764,Drama
5747,3510662,Far from the Madding Crowd,0.5994,0.7351,22846.66304347826,Drama
3218,19078976,Funny People,0.788,0.8176,22692.473649538868,Drama
188,5631382,"Lust, Caution",0.4404,-0.2023,22654.29734848485,Drama
3983,9779574,The Scarlet Pimpernel,-0.875,0.3182,22274.350131752308,Drama
1984,15703732,The Scarlet Pimpernel,-0.1154,0.8316,22274.350131752308,Drama
1986,7404698,The Bucket List,-0.6597,0.5994,21964.302865612648,Drama
1633,1195560,2010: The Year We Make Contact,-0.5106,0.4588,21937.858201581028,Drama
837,339403,The Omega Man,-0.6908,-0.5994,21748.783926218708,Drama
4109,276070,Blood Simple,-0.34,0.3182,21620.02223320158,Drama
5482,106359,The Verdict,0.1027,0.0516,21508.046442687748,Drama
1521,6300597,The Verdict,0.4767,-0.6486,21508.046442687748,Drama
185,17356798,The Haunting in Connecticut,-0.6597,-0.8625,21244.52610342556,Drama
1291,538180,Lorenzo's Oil,-0.4404,0.3612,20986.7243083004,Drama
626,34414967,Trouble with the Curve,0.5859,0.7351,20974.39558629776,Drama
3018,3936140,Smokin' Aces,-0.296,-0.7096,20961.245059288536,Drama
1443,2812023,Love & Basketball,0.7717,0.6705,20665.35507246377,Drama
632,642744,Bicycle Thieves,-0.5423,-0.2263,20559.23913043478,Drama
2208,5399016,An American Crime,-0.5423,0.4404,20461.858695652176,Drama
3707,2096043,The Skeleton Key,-0.3182,0.3182,20432.140563241104,Drama
3267,9391085,High School Musical 3: Senior Year,-0.3182,0.3612,20347.986166007904,Drama
850,6143174,Mansfield Park,-0.0408,0.3612,20252.982954545456,Drama
1776,1324831,Mujhse Dosti Karoge!,0.4767,0.6682,20107.428853754944,Drama
5310,1027060,Elizabeth: The Golden Age,0.4754,0.25,19967.80945322793,Drama
666,28842238,The Lincoln Lawyer,-0.4404,0.4019,19943.69836956522,Drama
2828,536009,The Talented Mr. Ripley,-0.7351,-0.5574,19892.30113636364,Drama
2845,2213107,Kandukondain Kandukondain,-0.8402,-0.2263,19850.858695652176,Drama
400,164502,The Adventures of Baron Munchausen,0.34,0.6124,19737.72084980237,Drama
1702,1317987,Blow Out,-0.0164,0.743,19527.323122529648,Drama
4322,284619,To Die For,0.8484,-0.743,19471.75321146245,Drama
2783,1212256,Homeward Bound: The Incredible Journey,0.4019,0.6808,19413.48418972332,Drama
544,705925,Far and Away,-0.9042,0.7906,19399.441864295128,Drama
4833,23750252,Four Lions,-0.6705,-0.9062,19252.953886693016,Drama
2206,4867172,The Ron Clark Story,0.886,0.6369,19147.17720685112,Drama
2141,475977,Can't Hardly Wait,0.743,-0.2991,19038.376811594204,Drama
5447,3588990,Northanger Abbey,0.7003,0.5574,19032.8713768116,Drama
2550,36454546,Northanger Abbey,0.4588,0.3182,19032.8713768116,Drama
2840,16091743,Jonathan Livingston Seagull,0.4215,-0.4767,18939.426630434784,Drama
3367,113226,A Charlie Brown Christmas,-0.2732,0.4215,18923.606307641632,Drama
778,3775827,Disco Dancer,0.5574,-0.34,18842.615942028988,Drama
1496,3600424,A Passage to India,0.1779,-0.2732,18812.06768774704,Drama
3384,32026934,Seeking a Friend for the End of the World,-0.8519,0.4588,18672.62335309618,Drama
3306,2141418,Mysterious Skin,-0.5106,-0.296,18408.53590250329,Drama
4306,2019025,Desperately Seeking Susan,0.0772,-0.4019,18348.343708827404,Drama
2422,2853320,Kannathil Muthamittal,-0.5106,0.8834,18299.389328063244,Drama
3355,8514531,The Substitute,-0.34,-0.1779,18111.119812252964,Drama
2606,1751944,Lady Vengeance,-0.9022,-0.6486,18070.0331027668,Drama
5172,1623267,The Last Dragon,0.8519,-0.1779,18016.039443346504,Drama
3630,25547948,The Big Street,-0.4588,0.4404,17704.26581027668,Drama
5060,60174,Seven Brides for Seven Brothers,0.2732,0.1027,17628.08300395257,Drama
4967,1644364,He Got Game,0.659,0.4404,17522.851449275364,Drama
3273,159447,The Negotiator,0.2023,0.5423,17456.22463768116,Drama
5809,1011167,Dragonheart,0.765,0.5267,17437.69911067194,Drama
4568,92715,Judgment at Nuremberg,-0.296,0.4404,17364.592967720684,Drama
5182,4078865,Reign Over Me,0.6249,0.6705,17185.505434782608,Drama
2125,213224,Shadow of the Vampire,-0.0258,0.3182,17081.094202898552,Drama
752,17578735,An Education,0.765,0.8442,17015.135046113308,Drama
3548,171076,Mr. Holland's Opus,0.6808,0.91,16830.875988142292,Drama
1755,23917609,A Killing in a Small Town,-0.9022,-0.7351,16807.84980237154,Drama
5229,8368715,Johnny Got His Gun,-0.7717,0.4019,16798.708745059288,Drama
4663,167724,Jungle Fever,-0.4588,0.4019,16599.451498682476,Drama
1803,1111237,Yuva,-0.6486,0.4767,16585.680171277996,Drama
5772,6882738,Tum Bin,-0.8126,0.6369,16573.933794466404,Drama
5160,2273984,Thank You for Smoking,-0.2732,0.4215,16514.755187747036,Drama
3518,235288,Courage Under Fire,-0.4767,-0.3818,16380.210968379448,Drama
4996,34996704,Only God Forgives,-0.8591,-0.8591,16299.847990777338,Drama
3577,600094,Fahrenheit 9/11,0.7845,-0.7783,16286.874999999998,Drama
5020,103029,Breaking Away,0.1531,0.6124,16234.177371541504,Drama
1604,4066047,Hollywoodland,0.6697,0.6486,16223.844532279314,Drama
4826,1836603,Hum Tumhare Hain Sanam,-0.4767,0.5719,16202.75691699605,Drama
2861,18279525,Ajab Prem Ki Ghazab Kahani,0.8126,0.7506,16048.45808629776,Drama
5032,1051400,Better Luck Tomorrow,0.6369,-0.5267,15934.65513833992,Drama
2229,2184458,Hustle & Flow,-0.3818,0.3182,15850.955286561266,Drama
2697,729979,Amores perros,-0.4767,-0.2263,15839.170289855074,Drama
2643,516463,The Return of the King,-0.5423,0.296,15821.369729907772,Drama
5587,558578,"Merry Christmas, Mr. Lawrence",-0.9657,0.5423,15790.271080368908,Drama
3424,67423,Under Siege 2: Dark Territory,0.4215,0.0516,15731.644104084322,Drama
417,1525408,The Legend of Bagger Vance,0.9217,0.4019,15686.590579710148,Drama
834,8227280,Zyzzyx Road,0.4019,-0.6597,15677.169301712778,Drama
5332,12758034,Hannah Montana: The Movie,0.705,0.7964,15642.138092885376,Drama
3150,76353,The Shop Around the Corner,0.5719,0.6124,15579.050065876154,Drama
2182,21135479,Little Lord Fauntleroy,-0.1531,-0.1531,15578.52618577075,Drama
2832,16586081,Little Lord Fauntleroy,-0.7906,0.6249,15578.52618577075,Drama
3313,3146380,Hope Floats,0.5106,-0.2755,15567.128458498026,Drama
4465,360138,24 Hour Party People,0.3182,0.4927,15518.156126482214,Drama
1341,258732,The American President,0.4215,0.4215,15328.415596179184,Drama
4630,9551895,The Railway Children,-0.1779,0.6486,15323.106884057974,Drama
3650,30515,The Big Country,0.5719,-0.6908,15316.608366271412,Drama
3131,781946,Breaking the Waves,0.128,0.0258,15289.473320158104,Drama
5465,972970,Waiting to Exhale,0.6369,0.3182,15289.401762187088,Drama
3840,31306817,Long Day's Journey into Night,-0.5423,-0.6597,15285.074934123848,Drama
3146,4605877,7G Rainbow Colony,-0.296,0.7964,15283.24283596838,Drama
1274,7299034,Child of Rage,-0.4404,0.34,15227.75230566535,Drama
2973,436955,Benny & Joon,-0.6369,0.8402,15214.16699604743,Drama
1930,1643419,The Interpreter,0.4215,-0.25,15196.560770750988,Drama
4593,7764230,Black Beauty,0.5859,0.8807,15110.316205533598,Drama
583,31811736,Black Beauty,0.5859,0.4215,15110.316205533598,Drama
5704,22947141,Kill the Irishman,-0.3818,-0.3818,15072.570652173914,Drama
1661,16428005,Pollyanna,-0.2263,0.7184,15058.848484848486,Drama
311,35595535,Kai Po Che!,0.8519,0.8356,14891.264822134388,Drama
4105,625933,Tuck Everlasting,0.25,-0.0516,14866.428112648224,Drama
2572,690918,The Entity,-0.8555,-0.2382,14841.394927536232,Drama
710,2260358,River's Edge,-0.296,-0.6908,14676.487483530962,Drama
5573,46757,Black Narcissus,-0.3612,-0.296,14598.238142292488,Drama
2822,633855,Hart's War,-0.5994,-0.5106,14529.156126482216,Drama
1712,16596475,The Boat That Rocked,0.1935,0.4215,14336.242177206852,Drama
4730,964721,Windtalkers,-0.5994,-0.5921,14241.1581027668,Drama
1476,16166681,Thulluvadho Ilamai,-0.1027,-0.3612,14155.179265480896,Drama
2069,8949458,Geppetto,0.5267,0.7506,14143.083333333334,Drama
3655,1747692,Mission Kashmir,0.5719,0.8442,14133.46195652174,Drama
4294,157239,Star Trek: Insurrection,0.4939,0.4939,14042.645586297762,Drama
3252,1613245,Kadhalan,0.1531,-0.2732,14038.801054018446,Drama
3814,1597877,Intolerable Cruelty,-0.128,0.5574,14017.151350461134,Drama
4314,675947,Hamburger Hill,-0.5423,-0.5106,13980.260622529642,Drama
3952,2133173,The Boy in the Plastic Bubble,0.296,-0.3612,13869.78409090909,Drama
5298,1428872,The Long Good Friday,0.4019,-0.9612,13777.508893280632,Drama
1513,8120239,Heyy Babyy,0.3612,0.2023,13648.596590909092,Drama
4676,1959014,The Greatest Game Ever Played,0.5859,0.5719,13608.236907114624,Drama
5690,4691511,Lassie,-0.8442,-0.4019,13590.697134387352,Drama
4618,9263475,Lassie,0.4215,0.5499,13590.697134387352,Drama
3835,5541530,Memoirs of a Geisha,-0.4767,0.9169,13566.463438735178,Drama
3395,471352,Ghost Dog: The Way of the Samurai,-0.2023,0.5106,13542.443181818182,Drama
1473,940565,Monsoon Wedding,-0.4939,0.4939,13537.7950428195,Drama
1083,2058218,The Legend of Billie Jean,0.765,0.3612,13532.652832674572,Drama
980,181353,Leave Her to Heaven,-0.5106,0.8225,13472.96739130435,Drama
3919,1305819,C.H.U.D.,-0.2023,-0.128,13310.980731225296,Drama
4207,27719912,Siruthai,-0.7717,0.7096,13283.331521739132,Drama
5158,5348774,Kadhalar Dhinam,-0.4767,0.5719,13277.8125,Drama
439,2853229,Thiruda Thiruda,-0.3182,0.3182,13275.23591897233,Drama
4131,27590677,Velayudham,-0.6486,-0.8126,13270.27445652174,Drama
3334,180993,"Now, Voyager",-0.9118,0.2023,13246.974308300396,Drama
5480,8002658,I Know Who Killed Me,-0.9531,-0.5267,13212.89962121212,Drama
4113,887135,The Portrait of a Lady,-0.0516,0.35,13159.880928853756,Drama
2677,26505302,Coriolanus,0.128,-0.9118,13135.070652173914,Drama
1089,1023955,Angel's Egg,-0.25,-0.0258,13115.091403162054,Drama
4977,3859075,Rescue Dawn,-0.34,0.7184,13094.47167325428,Drama
3659,217819,Ryan's Daughter,-0.7351,0.5542,12999.654808959156,Drama
2873,19992131,After.Life,-0.4215,0.501,12962.99201251647,Drama
5581,4933146,My Super Ex-Girlfriend,-0.6652,-0.4215,12947.094532279314,Drama
1640,894179,The Asphalt Jungle,-0.7717,-0.4215,12942.035243741766,Drama
1782,1278589,The Marine,-0.7845,0.5719,12925.847167325426,Drama
4502,11414473,Finding Forrester,0.4767,0.3182,12866.07971014493,Drama
1114,18230,La Jetée,-0.891,-0.7906,12830.544137022398,Drama
2032,22824908,Why Did I Get Married Too?,0.2023,0.0772,12791.314888010538,Drama
3264,113464,Hannah and Her Sisters,0.4019,-0.3182,12790.79512516469,Drama
4019,2122517,A Walk in the Clouds,0.4215,0.4019,12774.121706192358,Drama
4433,5419425,Daddy's Little Girls,0.4767,-0.1531,12749.717885375494,Drama
3136,2193661,Taras Bulba,-0.7184,-0.6551,12744.91831357049,Drama
2746,2000074,Glengarry Glen Ross,-0.5719,-0.4767,12723.48583662714,Drama
5401,1802219,Escape to Victory,0.25,-0.128,12721.84239130435,Drama
800,2372920,Riding in Cars with Boys,0.4404,-0.1313,12702.395421607378,Drama
5707,92642,The Defiant Ones,-0.3818,0.128,12665.150856389988,Drama
2353,3555900,A Perfect World,0.1779,-0.5574,12649.984436758894,Drama
4406,164359,The Buddy Holly Story,0.7184,-0.4019,12607.391304347826,Drama
1808,76034,The Public Enemy,0.4404,-0.6705,12591.311758893282,Drama
4779,2425809,Mississippi Masala,-0.25,0.25,12580.672183794466,Drama
1635,66841,Fly Away Home,-0.7906,0.6908,12499.164525691702,Drama
2030,9546734,Just Married,0.296,0.3818,12498.549407114624,Drama
3857,6003182,Khakee,-0.946,-0.8519,12466.104249011856,Drama
3843,20956661,Look Back in Anger,0.9239,0.5423,12394.98723649539,Drama
228,2448004,The Day the Clown Cried,-0.4404,0.5574,12264.158596837944,Drama
2757,2211274,At Close Range,-0.1027,-0.8338,12217.26021080369,Drama
3216,6058681,Bommarillu,0.3182,0.7964,12149.344861660078,Drama
901,9111772,Kanthaswamy,0.3182,0.3612,12083.588603425562,Drama
4343,172666,The Big Red One,-0.5994,0.5267,12031.257246376812,Drama
2094,682275,The Preacher's Wife,0.8807,0.5574,11990.421442687748,Drama
985,22264734,Veerana,-0.6369,0.7003,11982.57427536232,Drama
4558,4864939,Ek Duuje Ke Liye,0.6369,-0.7906,11980.90983201581,Drama
2167,6559480,Zatoichi,-0.7783,0.0772,11969.244400527008,Drama
5458,993867,By Dawn's Early Light,-0.4939,-0.3182,11941.00790513834,Drama
102,8905156,King Solomon's Mines,0.4939,0.8442,11823.71129776021,Drama
3437,2305752,The Players Club,-0.4404,0.5859,11804.121212121212,Drama
725,27693775,The Dilemma,0.8126,0.5719,11801.64945652174,Drama
5094,20313018,Unthinkable,0.4019,0.0772,11723.973649538866,Drama
483,1130769,The Messenger: The Story of Joan of Arc,-0.34,0.3818,11720.369318181818,Drama
3906,779536,Fat Man and Little Boy,-0.4939,0.5478,11708.922101449274,Drama
5320,351266,Hoop Dreams,0.8442,0.1779,11677.905138339922,Drama
1740,12373270,Reversal of Fortune,0.4939,-0.4305,11574.954545454546,Drama
769,171011,Reversal of Fortune,0.3182,0.128,11574.954545454546,Drama
5450,291610,Drugstore Cowboy,0.4404,-0.09,11573.220108695652,Drama
1238,25245866,The Whistleblower,0.5719,0.7003,11537.707509881422,Drama
1255,3210646,Breakfast of Champions,-0.2748,-0.6808,11521.619318181818,Drama
1715,647756,Dragon: The Bruce Lee Story,-0.6908,-0.8316,11515.376729249012,Drama
2457,14693181,Of Human Bondage,-0.3612,-0.3818,11388.40579710145,Drama
2646,31662781,Ek Main Aur Ekk Tu,0.6486,0.9042,11379.00724637681,Drama
1889,1545870,She's Gotta Have It,0.7717,0.9524,11364.81093544137,Drama
133,4451435,From Hell,-0.5719,-0.6486,11346.072546113306,Drama
2244,76643,A Woman Under the Influence,-0.4497,0.4315,11329.361001317524,Drama
4483,3186031,Kyon Ki,0.6682,-0.3612,11311.035079051382,Drama
72,9495654,Parzania,0.128,-0.7506,11308.924160079052,Drama
3714,3105139,The Mirror Has Two Faces,-0.3818,0.802,11286.369565217392,Drama
620,13888061,Sadak,0.2023,-0.4767,11270.308959156786,Drama
3023,3136443,Reindeer Games,-0.6486,-0.4939,11270.29347826087,Drama
3044,270759,The Hidden Fortress,-0.9246,0.2023,11263.62187088274,Drama
3485,10999486,Awarapan,-0.7814,0.128,11246.850872859026,Drama
2123,4836948,Mrs. Miniver,0.5106,-0.5267,11240.748023715414,Drama
5384,2688769,Quigley Down Under,0.0258,0.8176,11196.263833992096,Drama
26,2209027,Betty Blue,0.7783,-0.4404,11191.007246376812,Drama
4300,2143256,Pat Garrett and Billy the Kid,0.7506,-0.4019,11151.945240447958,Drama
3228,499147,Blackboard Jungle,0.34,-0.7615,11130.030714756256,Drama
4824,1364174,The Barefoot Contessa,-0.296,-0.3612,11103.438735177866,Drama
959,573912,Searching for Bobby Fischer,0.6486,0.5859,11077.769268774702,Drama
4675,1140398,Blue Thunder,-0.9442,-0.7717,11044.241024374178,Drama
5143,31014097,Ladies vs Ricky Bahl,0.3182,0.5719,11036.589673913044,Drama
4248,31361599,Mujhse Fraaandship Karoge,-0.5719,0.9517,11031.872282608696,Drama
2461,7580904,Kadhal Desam,0.34,0.9364,11031.656126482214,Drama
2287,11932765,The Courtship of Eddie's Father,0.2732,-0.6249,10999.88611660079,Drama
3552,32427135,The Flowers of War,-0.5994,0.4215,10987.478260869566,Drama
2612,14343606,Nicholas Nickleby,0.4588,0.7906,10955.481307641634,Drama
931,7701711,Luck by Chance,0.8442,0.9413,10915.950592885374,Drama
842,255931,Tampopo,-0.5574,-0.5719,10902.465003293806,Drama
139,8355881,Jagadam,0.1531,0.5719,10800.498270750988,Drama
2274,11308555,Savage Grace,0.4215,-0.7964,10733.09716732543,Drama
5145,8166078,Ab Tumhare Hawale Watan Saathiyo,0.4588,0.4939,10732.64410408432,Drama
691,472652,The City of Lost Children,-0.25,0.5106,10726.922101449274,Drama
4274,1376794,Romper Stomper,-0.7906,-0.8779,10712.590579710144,Drama
2437,29146986,Mere Brother Ki Dulhan,-0.5423,0.7346,10708.73097826087,Drama
810,10542206,Untraceable,-0.1027,-0.5859,10708.03013833992,Drama
4582,2150739,Awaara,-0.765,-0.0129,10697.8354743083,Drama
5308,24154924,The Girl Who Played with Fire,0.4939,0.0387,10634.712615283268,Drama
5427,101943,The Goodbye Girl,-0.4019,0.835,10629.88274044796,Drama
3874,28945420,Dolphin Tale,-0.4019,0.2732,10600.652173913044,Drama
1503,1611072,A Scanner Darkly,-0.7351,0.34,10600.06488801054,Drama
3114,2771118,Mulholland Falls,-0.6597,0.4404,10539.409584980238,Drama
5761,6827148,Nuvvu Naaku Nachav,0.4939,0.7845,10535.426136363636,Drama
1535,1535983,Eight Men Out,0.8555,0.34,10526.839262187088,Drama
925,60157,The Good Earth,0.7346,-0.4404,10514.0909914361,Drama
4980,4484593,The Last of Sheila,0.765,-0.8555,10497.032855731226,Drama
2063,3822528,Satyricon,-0.128,-0.296,10463.291749011858,Drama
1523,6816104,Parinda,-0.0772,-0.9604,10442.59963768116,Drama
460,1166096,All the King's Men,0.4404,-0.8462,10422.102272727272,Drama
4822,19518500,Pyaasa,0.2023,-0.1027,10395.972332015812,Drama
461,3753182,My Bodyguard,0.7469,-0.0516,10385.336956521738,Drama
884,76647,Yankee Doodle Dandy,-0.5994,0.4215,10367.705533596838,Drama
5443,27216746,Machine Gun Preacher,-0.4588,0.6908,10348.945652173912,Drama
1525,2251890,Maine Pyaar Kyun Kiya?,0.624,0.4939,10298.134387351778,Drama
1217,326982,Calendar Girls,0.802,0.1779,10296.671030961792,Drama
5424,2174599,The Siege,0.4019,0.4019,10244.284420289856,Drama
4247,5318353,Curse of the Golden Flower,0.4939,-0.5719,10192.217061923584,Drama
2212,2262277,Salaam Bombay!,-0.8481,0.6705,10176.794466403162,Drama
3520,17733263,Bottle Shock,0.7906,0.5719,10079.622035573122,Drama
1770,5422414,The Pit and the Pendulum,-0.5994,-0.7579,10078.901762187088,Drama
4444,2783476,The Last American Virgin,0.8176,-0.765,10023.626482213438,Drama
3371,2602021,How Stella Got Her Groove Back,0.807,0.8885,9997.26350461133,Drama
798,1512830,Blue Chips,-0.296,-0.7096,9995.013175230566,Drama
4312,5089524,Muqaddar Ka Sikandar,-0.7351,0.7906,9872.521739130434,Drama
1433,1205027,A Very Long Engagement,-0.4939,-0.3818,9858.45026350461,Drama
3296,33927471,Broken City,-0.4404,-0.4404,9855.71030961792,Drama
1037,163457,The Last Detail,-0.5106,-0.7717,9852.692028985508,Drama
1403,2598262,Murmur of the Heart,0.34,-0.2263,9837.039113965746,Drama
3342,9691015,Aanandham,0.4767,0.8481,9829.409090909092,Drama
4540,68501,McCabe & Mrs. Miller,0.4215,-0.8708,9540.740118577076,Drama
1294,14312128,The Blue Umbrella,0.4939,0.7269,9461.27132740448,Drama
1568,23977758,I Hate Luv Storys,0.5719,0.9001,9409.096179183136,Drama
948,1128175,A Sound of Thunder,-0.631,0.3612,9402.080780632412,Drama
2347,1403925,Akele Hum Akele Tum,0.4767,0.4767,9375.126976284584,Drama
3676,4427791,Regarding Henry,-0.1298,-0.4215,9328.769268774702,Drama
2407,7328023,Mere Yaar Ki Shaadi Hai,0.4939,-0.1531,9256.727272727274,Drama
4060,1367574,Ghosts of Mississippi,-0.6597,-0.4404,9253.363142292492,Drama
1426,962502,55 Days at Peking,-0.128,-0.4939,9228.203063241108,Drama
1673,22892795,Prison Break: The Final Break,-0.0258,0.5106,9197.484354413704,Drama
4423,28099386,The Client List,-0.8807,0.4754,9182.102766798418,Drama
7,12978934,The Deep End of the Ocean,-0.802,0.4118,9175.994318181818,Drama
1564,3329115,She Hate Me,-0.25,0.4404,9148.28969038208,Drama
436,1354975,Changing Lanes,-0.128,0.4588,9124.922924901188,Drama
2390,639319,You Got Served,0.0258,0.8074,9102.998188405796,Drama
3160,22281789,Martin and Lewis,0.5719,0.4215,9086.08695652174,Drama
3751,26982554,Sharpay's Fabulous Adventure,0.0772,-0.25,9062.782608695654,Drama
